"","id_no","binomial","presence","origin","shape_Area","TaxonID","Order","Family","Genus","Species","Animal","Vertebrate","Mammal","Bird","Herptile","Fish","Invertebrate","Plant","Seed","Fruit","Nectar","Root","Leaf","Woody","Herbaceous","Other","TaxonomicNote","FillCode","TrophicLevel","MammalEater","Insectivore","Frugivore","Granivore","Folivore","DataSource","syn_name1","syn_name_sub1","syn_name2","syn_name_sub2","syn_name3","syn_name_sub3","syn_name4","syn_name_sub4","syn_name5","syn_name_sub5","syn_name6","syn_name_sub6"
"2902",14027,"Mustela strigidorsa",1,1,0.110499815,4249,"CARNIVORA","MUSTELIDAE","Mustela","strigidorsa",1,1,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,"",2.2,"Carnivore",1,0,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2903",41660,"Mustela subpalmata",1,1,4.115445601,4250,"CARNIVORA","MUSTELIDAE","Mustela","subpalmata",1,1,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,"",2.2,"Carnivore",1,0,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2904",41628,"Mydaus javanensis",1,1,8.607268046,3171,"CARNIVORA","MEPHITIDAE","Mydaus","javanensis",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Familiy: Mustilidae in the book",0,"Carnivore",0,1,0,0,0,"Nowak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2905",14055,"Mydaus marchei",1,1,0.946717545,3172,"CARNIVORA","MEPHITIDAE","Mydaus","marchei",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Familiy: Mustilidae in the book",0,"Carnivore",0,1,0,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2906",42670,"Mylomys dybowskii",1,1,0.01816223,3843,"RODENTIA","MURIDAE","Mylomys","dybowskii",0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,"",0,"Herbivore",0,0,0,0,1,"Nowak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2907",45199,"Mylomys rex",1,1,0.0257104,3844,"RODENTIA","MURIDAE","Mylomys","rex",0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,"Not Recorded",2.1,"Herbivore",0,0,0,0,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2908",14085,"Myocastor coypus",1,3,0.026909274,4264,"RODENTIA","MYOCASTORIDAE","Myocastor","coypus",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"",0,"Herbivore",0,0,0,0,0,"Nowak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2909",16899,"Myodes andersoni",1,1,0.31057083,1240,"RODENTIA","CRICETIDAE","Myodes","andersoni",1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,"Listed as Phaulomys andersoni",1,"Omnivore",0,1,0,1,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2910",42616,"Myodes californicus",1,1,21.94596622,1241,"RODENTIA","CRICETIDAE","Myodes","californicus",1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,"",1,"Omnivore",0,1,0,1,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2911",4972,"Myodes centralis",1,1,15.3858163,1242,"RODENTIA","CRICETIDAE","Myodes","centralis",0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,"",0,"Herbivore",0,0,1,1,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2912",42617,"Myodes gapperi",1,1,977.1726532,1243,"RODENTIA","CRICETIDAE","Myodes","gapperi",2,0,0,0,0,0,2,1,1,0,0,0,1,0,0,1,"",0,"Omnivore",0,0,0,1,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2913",4973,"Myodes glareolus",1,1,1202.323455,1244,"RODENTIA","CRICETIDAE","Myodes","glareolus",1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,"",1,"Omnivore",0,1,0,1,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2914",7804,"Myodes regulus",1,1,15.25733281,1245,"RODENTIA","CRICETIDAE","Myodes","regulus",1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,"Listed as Eothenomys regulus",1,"Omnivore",0,1,0,1,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2915",39591,"Myodes rex",1,1,0.021369923,1246,"RODENTIA","CRICETIDAE","Myodes","rex",1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,"",1,"Omnivore",0,1,0,1,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2916",4974,"Myodes rufocanus",1,1,0.010113838,1247,"RODENTIA","CRICETIDAE","Myodes","rufocanus",0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,"",0,"Herbivore",0,0,1,0,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2917",4975,"Myodes rutilus",1,1,9.529029466,1248,"RODENTIA","CRICETIDAE","Myodes","rutilus",3,0,0,0,0,0,3,1,1,0,0,0,1,0,1,1,"",0,"Herbivore",0,0,0,1,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2918",7805,"Myodes shanseius",1,1,0.718769249,1249,"RODENTIA","CRICETIDAE","Myodes","shanseius",0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,"Listed as Eothenomys shanseius",0,"Herbivore",0,0,0,0,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2919",16900,"Myodes smithii",1,1,0.044356005,1250,"RODENTIA","CRICETIDAE","Myodes","smithii",1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,"Listed as Phaulomys smithii",1,"Omnivore",0,1,0,1,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2920",136449,"Myoictis leucura",1,1,0.026691702,1842,"DASYUROMORPHIA","DASYURIDAE","Myoictis","leucura",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Not mentioned",1,"Carnivore",1,0,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2921",14086,"Myoictis melas",1,1,31.83645146,1843,"DASYUROMORPHIA","DASYURIDAE","Myoictis","melas",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,"Carnivore",1,0,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2922",136839,"Myoictis wallacei",1,1,0.131773844,1844,"DASYUROMORPHIA","DASYURIDAE","Myoictis","wallacei",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Not mentioned",1,"Carnivore",1,0,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2923",136829,"Myoictis wavicus",1,1,0.008904535,1845,"DASYUROMORPHIA","DASYURIDAE","Myoictis","wavicus",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Not mentioned",1,"Carnivore",1,0,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2924",14088,"Myomimus personatus",1,1,1.443005795,2581,"RODENTIA","GLIRIDAE","Myomimus","personatus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Familie: Myoxidae in the book",0,"Carnivore",0,0,0,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2925",14087,"Myomimus roachi",1,1,0.075059551,2582,"RODENTIA","GLIRIDAE","Myomimus","roachi",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Familie: Myoxidae in the book",0,"Herbivore",0,0,0,1,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2926",14089,"Myomimus setzeri",1,1,16.26644424,2583,"RODENTIA","GLIRIDAE","Myomimus","setzeri",1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,"Familie: Myoxidae in the book",3,"Omnivore",0,1,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2927",45091,"Myomyscus angolensis",1,1,22.88150372,3846,"RODENTIA","MURIDAE","Myomyscus","angolensis",1,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,"Not Recorded",3,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2928",45200,"Myomyscus brockmani",1,1,139.8990539,3847,"RODENTIA","MURIDAE","Myomyscus","brockmani",1,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,"Not Recorded",3,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2929",45097,"Myomyscus verreauxii",1,1,8.29432168,3848,"RODENTIA","MURIDAE","Myomyscus","verreauxii",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",0,"Carnivore",0,1,0,0,0,"Nowak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2930",14096,"Myomyscus yemeni",1,1,6.578430391,3849,"RODENTIA","MURIDAE","Myomyscus","yemeni",0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,"",0,"Herbivore",0,0,0,0,1,"Nowak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2931",14097,"Myonycteris brachycephala",1,1,0.056125807,5105,"CHIROPTERA","PTEROPODIDAE","Myonycteris","brachycephala",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"",1,"Herbivore",0,0,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2932",14098,"Myonycteris relicta",1,1,11.60203943,5106,"CHIROPTERA","PTEROPODIDAE","Myonycteris","relicta",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"",1,"Herbivore",0,0,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2933",14099,"Myonycteris torquata",1,1,68.39013315,5107,"CHIROPTERA","PTEROPODIDAE","Myonycteris","torquata",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"",1,"Herbivore",0,0,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2934",14100,"Myoprocta acouchy",1,1,80.79269937,1805,"RODENTIA","DASYPROCTIDAE","Myoprocta","acouchy",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,"",0,"Herbivore",0,0,1,1,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2935",136663,"Myoprocta pratti",1,1,190.237407,1806,"RODENTIA","DASYPROCTIDAE","Myoprocta","pratti",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,"",0,"Herbivore",0,0,1,1,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2936",14102,"Myopterus daubentonii",1,1,131.3069096,3229,"CHIROPTERA","MOLOSSIDAE","Myopterus","daubentonii",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",3,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2937",14103,"Myopterus whitleyi",1,1,155.5299479,3230,"CHIROPTERA","MOLOSSIDAE","Myopterus","whitleyi",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",3,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2938",14104,"Myopus schisticolor",1,1,4.016667249,1252,"RODENTIA","CRICETIDAE","Myopus","schisticolor",0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,"",0,"Herbivore",0,0,0,0,1,"Nowak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2939",14105,"Myosciurus pumilio",1,1,0.15781041,5464,"RODENTIA","SCIURIDAE","Myosciurus","pumilio",3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"",3,"Herbivore",0,0,0,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2940",41380,"Myosorex babaulti",1,1,0.017788705,5922,"EULIPOTYPHLA","SORICIDAE","Myosorex","babaulti",1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,"",2.1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2941",14111,"Myosorex blarina",1,1,0.18458448,5923,"EULIPOTYPHLA","SORICIDAE","Myosorex","blarina",1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,"",2.1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2942",41381,"Myosorex cafer",1,1,5.835196163,5924,"EULIPOTYPHLA","SORICIDAE","Myosorex","cafer",1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,"",2.1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2943",14106,"Myosorex eisentrauti",1,1,0.00241943,5925,"EULIPOTYPHLA","SORICIDAE","Myosorex","eisentrauti",1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,"",2.1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2944",14107,"Myosorex geata",1,1,0.037922,5926,"EULIPOTYPHLA","SORICIDAE","Myosorex","geata",1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,"",2.1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2945",45047,"Myosorex kihaulei",1,1,0.132591815,5927,"EULIPOTYPHLA","SORICIDAE","Myosorex","kihaulei",1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,"",2.1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2946",14108,"Myosorex longicaudatus",1,1,0.746770625,5928,"EULIPOTYPHLA","SORICIDAE","Myosorex","longicaudatus",1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,"",2.1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2947",14112,"Myosorex okuensis",1,1,0.01335779,5929,"EULIPOTYPHLA","SORICIDAE","Myosorex","okuensis",1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,"",2.1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2948",14113,"Myosorex rumpii",1,1,0.020719145,5930,"EULIPOTYPHLA","SORICIDAE","Myosorex","rumpii",1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,"",2.1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2949",14110,"Myosorex schalleri",1,1,0.00804682,5931,"EULIPOTYPHLA","SORICIDAE","Myosorex","schalleri",1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,"",2.1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2950",14114,"Myosorex sclateri",1,1,1.923712935,5932,"EULIPOTYPHLA","SORICIDAE","Myosorex","sclateri",1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,"",2.1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2951",14115,"Myosorex tenuis",1,1,0.18658003,5933,"EULIPOTYPHLA","SORICIDAE","Myosorex","tenuis",1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,"",0,"Carnivore",0,1,0,0,0,"Nowak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2952",41382,"Myosorex varius",1,1,39.74720216,5934,"EULIPOTYPHLA","SORICIDAE","Myosorex","varius",1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,"",2.1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2953",45048,"Myosorex zinki",1,1,0.095156735,5935,"EULIPOTYPHLA","SORICIDAE","Myosorex","zinki",1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,"",2.1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2954",14116,"Myospalax aspalax",1,1,56.36660742,6081,"RODENTIA","SPALACIDAE","Myospalax","aspalax",0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,"Listed under the Muridae family",0,"Herbivore",0,0,0,0,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2955",14119,"Myospalax myospalax",1,1,37.30682525,6082,"RODENTIA","SPALACIDAE","Myospalax","myospalax",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"Listed under the Muridae family",0,"Herbivore",0,0,0,0,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2956",14120,"Myospalax psilurus",1,1,354.446943,6083,"RODENTIA","SPALACIDAE","Myospalax","psilurus",0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,"Listed under the Muridae family",0,"Herbivore",0,0,0,0,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2957",14138,"Myotis adversus",1,1,1.144766855,6533,"CHIROPTERA","VESPERTILIONIDAE","Myotis","adversus",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",0,"Carnivore",0,1,0,0,0,"Nowak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2958",14139,"Myotis aelleni",1,1,0.052528535,6534,"CHIROPTERA","VESPERTILIONIDAE","Myotis","aelleni",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2959",14140,"Myotis albescens",1,1,1221.468651,6535,"CHIROPTERA","VESPERTILIONIDAE","Myotis","albescens",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",0,"Carnivore",0,1,0,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2960",136680,"Myotis alcathoe",1,1,43.52187267,6536,"CHIROPTERA","VESPERTILIONIDAE","Myotis","alcathoe",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2961",14141,"Myotis altarium",1,1,142.1474622,6537,"CHIROPTERA","VESPERTILIONIDAE","Myotis","altarium",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2962",44863,"Myotis anjouanensis",1,1,0.035411281,6538,"CHIROPTERA","VESPERTILIONIDAE","Myotis","anjouanensis",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2963",136279,"Myotis annamiticus",1,1,0.009338235,6539,"CHIROPTERA","VESPERTILIONIDAE","Myotis","annamiticus",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2964",14142,"Myotis annectans",1,1,19.44315859,6540,"CHIROPTERA","VESPERTILIONIDAE","Myotis","annectans",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2965",14143,"Myotis atacamensis",1,1,21.95422137,6541,"CHIROPTERA","VESPERTILIONIDAE","Myotis","atacamensis",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2966",14144,"Myotis ater",1,5,0.961804645,6542,"CHIROPTERA","VESPERTILIONIDAE","Myotis","ater",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",0,"Carnivore",0,1,0,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2967",136553,"Myotis aurascens",1,1,0.809237055,6543,"CHIROPTERA","VESPERTILIONIDAE","Myotis","aurascens",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2968",14145,"Myotis auriculus",1,1,72.45662695,6544,"CHIROPTERA","VESPERTILIONIDAE","Myotis","auriculus",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",0,"Carnivore",0,1,0,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2969",14147,"Myotis austroriparius",1,1,80.67575136,6546,"CHIROPTERA","VESPERTILIONIDAE","Myotis","austroriparius",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2970",14123,"Myotis bechsteinii",1,1,276.4686979,6547,"CHIROPTERA","VESPERTILIONIDAE","Myotis","bechsteinii",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",0,"Carnivore",0,1,0,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2971",14124,"Myotis blythii",1,1,375.9676366,6548,"CHIROPTERA","VESPERTILIONIDAE","Myotis","blythii",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2972",14148,"Myotis bocagii",1,1,3.522419314,6549,"CHIROPTERA","VESPERTILIONIDAE","Myotis","bocagii",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2973",14149,"Myotis bombinus",1,1,0.048286565,6550,"CHIROPTERA","VESPERTILIONIDAE","Myotis","bombinus",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2974",14125,"Myotis brandtii",1,1,0.202636786,6551,"CHIROPTERA","VESPERTILIONIDAE","Myotis","brandtii",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",0,"Carnivore",0,1,0,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2975",136219,"Myotis bucharensis",1,1,21.43746406,6552,"CHIROPTERA","VESPERTILIONIDAE","Myotis","bucharensis",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2976",14150,"Myotis californicus",1,1,404.4177341,6553,"CHIROPTERA","VESPERTILIONIDAE","Myotis","californicus",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",0,"Carnivore",0,1,0,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2977",14126,"Myotis capaccinii",1,1,2.618374225,6554,"CHIROPTERA","VESPERTILIONIDAE","Myotis","capaccinii",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2978",14151,"Myotis chiloensis",1,1,6.454435963,6555,"CHIROPTERA","VESPERTILIONIDAE","Myotis","chiloensis",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",0,"Carnivore",0,1,0,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2979",14152,"Myotis chinensis",1,1,0.06694956,6556,"CHIROPTERA","VESPERTILIONIDAE","Myotis","chinensis",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2980",14153,"Myotis ciliolabrum",1,1,158.3210986,6557,"CHIROPTERA","VESPERTILIONIDAE","Myotis","ciliolabrum",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",0,"Carnivore",0,1,0,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2981",14154,"Myotis cobanensis",1,1,0.017397055,6558,"CHIROPTERA","VESPERTILIONIDAE","Myotis","cobanensis",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2982",29420,"Myotis csorbai",1,1,3.069332597,6559,"CHIROPTERA","VESPERTILIONIDAE","Myotis","csorbai",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2983",14127,"Myotis dasycneme",1,1,0.083914814,6560,"CHIROPTERA","VESPERTILIONIDAE","Myotis","dasycneme",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",0,"Carnivore",0,1,0,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2984",14128,"Myotis daubentonii",1,1,6.426486104,6561,"CHIROPTERA","VESPERTILIONIDAE","Myotis","daubentonii",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",0,"Carnivore",0,1,0,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2985",136250,"Myotis davidii",1,1,8.190554044,6562,"CHIROPTERA","VESPERTILIONIDAE","Myotis","davidii",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2986",136678,"Myotis dieteri",1,1,0.025408238,6563,"CHIROPTERA","VESPERTILIONIDAE","Myotis","dieteri",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
