TaxonID,Order,Family,Genus,Species,Animal,Vertebrate,Mammal,Bird,Herptile,Fish,Invertebrate,Plant,Seed,Fruit,Nectar,Root,Leaf,Woody,Herbaceous,Other,TaxonomicNote,FillCode,TrophicLevel,MammalEater,Insectivore,Frugivore,Granivore,Folivore,DataSource
204,CETARTIODACTYLA,BOVIDAE,Eudorcas,albonotata,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,Eudorcas was considerd a Sub-genus of Gazella,2.1,Herbivore,0,0,0,0,1,Extrapolated
205,CETARTIODACTYLA,BOVIDAE,Eudorcas,rufifrons,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,Eudorcas was considerd a Sub-genus of Gazella,2.1,Herbivore,0,0,0,0,1,Extrapolated
206,CETARTIODACTYLA,BOVIDAE,Eudorcas,rufina,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,Eudorcas was considerd a Sub-genus of Gazella,2.1,Herbivore,0,0,0,0,1,Extrapolated
207,CETARTIODACTYLA,BOVIDAE,Eudorcas,thomsonii,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,Eudorcas was considerd a Sub-genus of Gazella,0,Herbivore,0,0,0,0,1,Nowak
209,CETARTIODACTYLA,BOVIDAE,Gazella,arabica,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0,,1,Herbivore,0,0,0,0,1,Extrapolated
210,CETARTIODACTYLA,BOVIDAE,Gazella,bennettii,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0,,1,Herbivore,0,0,0,0,1,Extrapolated
211,CETARTIODACTYLA,BOVIDAE,Gazella,bilkis,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0,,1,Herbivore,0,0,0,0,1,Extrapolated
212,CETARTIODACTYLA,BOVIDAE,Gazella,cuvieri,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0,,1,Herbivore,0,0,0,0,1,Extrapolated
213,CETARTIODACTYLA,BOVIDAE,Gazella,dorcas,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0,,1,Herbivore,0,0,0,0,1,Extrapolated
214,CETARTIODACTYLA,BOVIDAE,Gazella,gazella,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,,0,Herbivore,0,0,0,0,1,IUCN
215,CETARTIODACTYLA,BOVIDAE,Gazella,leptoceros,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0,,1,Herbivore,0,0,0,0,1,Extrapolated
216,CETARTIODACTYLA,BOVIDAE,Gazella,saudiya,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0,,1,Herbivore,0,0,0,0,1,Extrapolated
217,CETARTIODACTYLA,BOVIDAE,Gazella,spekei,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0,,1,Herbivore,0,0,0,0,1,Extrapolated
218,CETARTIODACTYLA,BOVIDAE,Gazella,subgutturosa,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0,,1,Herbivore,0,0,0,0,1,Extrapolated
220,CETARTIODACTYLA,BOVIDAE,Hemitragus,jemlahicus,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,,0,Herbivore,0,0,1,1,1,Nowak
222,CETARTIODACTYLA,BOVIDAE,Hippotragus,equinus,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,,0,Herbivore,0,0,0,0,1,Nowak
223,CETARTIODACTYLA,BOVIDAE,Hippotragus,leucophaeus,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,1,0,,2.2,Herbivore,0,0,0,0,1,Extrapolated
224,CETARTIODACTYLA,BOVIDAE,Hippotragus,niger,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,,0,Herbivore,0,0,0,0,1,Nowak
226,CETARTIODACTYLA,BOVIDAE,Kobus,ellipsiprymnus,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,,0,Herbivore,0,0,0,0,1,IUCN
227,CETARTIODACTYLA,BOVIDAE,Kobus,kob,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,,0,Herbivore,0,0,0,0,1,IUCN
228,CETARTIODACTYLA,BOVIDAE,Kobus,leche,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,,1,Herbivore,0,0,0,0,1,Extrapolated
229,CETARTIODACTYLA,BOVIDAE,Kobus,megaceros,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,,1,Herbivore,0,0,0,0,1,Extrapolated
230,CETARTIODACTYLA,BOVIDAE,Kobus,vardonii,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,,0,Herbivore,0,0,0,0,1,IUCN
232,CETARTIODACTYLA,BOVIDAE,Litocranius,walleri,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,,0,Herbivore,0,0,0,0,1,Nowak
234,CETARTIODACTYLA,BOVIDAE,Madoqua,guentheri,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,,1,Herbivore,0,0,0,0,1,Extrapolated
235,CETARTIODACTYLA,BOVIDAE,Madoqua,kirkii,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,,1,Herbivore,0,0,0,0,1,Extrapolated
236,CETARTIODACTYLA,BOVIDAE,Madoqua,piacentinii,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,,1,Herbivore,0,0,0,0,1,Extrapolated
237,CETARTIODACTYLA,BOVIDAE,Madoqua,saltiana,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,,1,Herbivore,0,0,0,0,1,Extrapolated
239,CETARTIODACTYLA,BOVIDAE,Naemorhedus,baileyi,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,1,,0,Herbivore,0,0,0,0,0,IUCN
240,CETARTIODACTYLA,BOVIDAE,Naemorhedus,caudatus,0,0,0,0,0,0,0,1,1,2,0,0,1,1,1,0,,0,Herbivore,0,0,0,1,1,IUCN
241,CETARTIODACTYLA,BOVIDAE,Naemorhedus,goral,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,,0,Herbivore,0,0,1,1,1,IUCN
242,CETARTIODACTYLA,BOVIDAE,Naemorhedus,griseus,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,Not Recorded,0,Herbivore,0,0,1,1,1,IUCN
244,CETARTIODACTYLA,BOVIDAE,Nanger,dama,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,,2.1,Herbivore,0,0,0,0,1,Extrapolated
245,CETARTIODACTYLA,BOVIDAE,Nanger,granti,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,,0,Herbivore,0,0,0,0,1,Nowak
246,CETARTIODACTYLA,BOVIDAE,Nanger,soemmerringii,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,,2.1,Herbivore,0,0,0,0,1,Extrapolated
248,CETARTIODACTYLA,BOVIDAE,Neotragus,batesi,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,0,Herbivore,0,0,0,0,1,IUCN
249,CETARTIODACTYLA,BOVIDAE,Neotragus,pygmaeus,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,2,,1,Herbivore,0,0,0,0,1,Extrapolated
251,CETARTIODACTYLA,BOVIDAE,Nesotragus,moschatus,0,0,0,0,0,0,0,1,0,2,0,0,1,1,2,2,,0,Herbivore,0,0,0,0,1,Nowak
253,CETARTIODACTYLA,BOVIDAE,Nilgiritragus,hylocrius,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,Not Recorded,0,Herbivore,0,0,0,0,1,IUCN
255,CETARTIODACTYLA,BOVIDAE,Oreamnos,americanus,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,,0,Herbivore,0,0,0,0,1,Nowak
257,CETARTIODACTYLA,BOVIDAE,Oreotragus,oreotragus,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,,0,Herbivore,0,0,0,0,1,Nowak
259,CETARTIODACTYLA,BOVIDAE,Oryx,beisa,0,0,0,0,0,0,0,1,0,3,0,3,1,2,1,0,Not recorded,0,Herbivore,0,0,0,0,1,IUCN
260,CETARTIODACTYLA,BOVIDAE,Oryx,dammah,0,0,0,0,0,0,0,1,0,2,0,2,1,1,1,0,,2.1,Herbivore,0,0,0,0,1,Extrapolated
261,CETARTIODACTYLA,BOVIDAE,Oryx,gazella,0,0,0,0,0,0,0,1,0,2,0,2,1,1,1,0,,0,Herbivore,0,0,0,0,1,Nowak
262,CETARTIODACTYLA,BOVIDAE,Oryx,leucoryx,0,0,0,0,0,0,0,1,0,2,0,2,1,1,1,0,,2.1,Herbivore,0,0,0,0,1,Extrapolated
264,CETARTIODACTYLA,BOVIDAE,Ourebia,ourebi,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,,0,Herbivore,0,0,0,0,1,Nowak
266,CETARTIODACTYLA,BOVIDAE,Ovibos,moschatus,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,,0,Herbivore,0,0,0,0,1,Nowak
268,CETARTIODACTYLA,BOVIDAE,Ovis,ammon,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,,1,Herbivore,0,0,0,0,1,Extrapolated
269,CETARTIODACTYLA,BOVIDAE,Ovis,canadensis,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,,0,Herbivore,0,0,0,0,1,IUCN
270,CETARTIODACTYLA,BOVIDAE,Ovis,dalli,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,,0,Herbivore,0,0,0,0,1,IUCN
271,CETARTIODACTYLA,BOVIDAE,Ovis,nivicola,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,,0,Herbivore,0,0,0,0,1,IUCN
272,CETARTIODACTYLA,BOVIDAE,Ovis,orientalis,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,,0,Herbivore,0,0,0,1,1,IUCN
274,CETARTIODACTYLA,BOVIDAE,Pantholops,hodgsonii,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,,0,Herbivore,0,0,0,0,1,Nowak
276,CETARTIODACTYLA,BOVIDAE,Pelea,capreolus,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,,0,Herbivore,0,0,0,0,1,Nowak
278,CETARTIODACTYLA,BOVIDAE,Philantomba,maxwellii,2,2,0,2,0,0,0,1,0,1,0,0,1,1,1,0,,1,Omnivore,0,0,1,0,1,Extrapolated
279,CETARTIODACTYLA,BOVIDAE,Philantomba,monticola,2,2,0,2,0,0,0,1,0,1,0,0,1,1,1,0,,1,Omnivore,0,0,1,0,1,Extrapolated
281,CETARTIODACTYLA,BOVIDAE,Procapra,gutturosa,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,,1,Herbivore,0,0,0,0,1,Extrapolated
282,CETARTIODACTYLA,BOVIDAE,Procapra,picticaudata,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,,0,Herbivore,0,0,0,0,1,IUCN
283,CETARTIODACTYLA,BOVIDAE,Procapra,przewalskii,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,,1,Herbivore,0,0,0,0,1,Extrapolated
285,CETARTIODACTYLA,BOVIDAE,Pseudois,nayaur,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,,0,Herbivore,0,0,0,0,1,IUCN
286,CETARTIODACTYLA,BOVIDAE,Pseudois,schaeferi,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,,0,Herbivore,0,0,0,0,1,IUCN
288,CETARTIODACTYLA,BOVIDAE,Pseudoryx,nghetinhensis,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,,0,Herbivore,0,0,0,0,1,Nowak
290,CETARTIODACTYLA,BOVIDAE,Raphicerus,campestris,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,,0,Herbivore,0,0,1,0,1,IUCN
291,CETARTIODACTYLA,BOVIDAE,Raphicerus,melanotis,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,,0,Herbivore,0,0,0,0,1,IUCN
292,CETARTIODACTYLA,BOVIDAE,Raphicerus,sharpei,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,,0,Herbivore,0,0,0,0,1,IUCN
294,CETARTIODACTYLA,BOVIDAE,Redunca,arundinum,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,,0,Herbivore,0,0,0,0,1,Nowak
295,CETARTIODACTYLA,BOVIDAE,Redunca,fulvorufula,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,,0,Herbivore,0,0,0,0,1,IUCN
296,CETARTIODACTYLA,BOVIDAE,Redunca,redunca,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,,0,Herbivore,0,0,0,0,1,IUCN
298,CETARTIODACTYLA,BOVIDAE,Rupicapra,pyrenaica,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,,1,Herbivore,0,0,0,0,1,Extrapolated
299,CETARTIODACTYLA,BOVIDAE,Rupicapra,rupicapra,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,,0,Herbivore,0,0,0,0,1,IUCN
301,CETARTIODACTYLA,BOVIDAE,Saiga,tatarica,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,,0,Herbivore,0,0,0,0,1,Nowak
303,CETARTIODACTYLA,BOVIDAE,Sylvicapra,grimmia,3,3,3,3,3,0,3,1,0,2,0,2,1,1,0,2,,0,Herbivore,0,0,0,0,1,Nowak
305,CETARTIODACTYLA,BOVIDAE,Syncerus,caffer,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,0,,0,Herbivore,0,0,0,0,1,Nowak
307,CETARTIODACTYLA,BOVIDAE,Tetracerus,quadricornis,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,,0,Herbivore,0,0,0,0,1,Nowak
309,CETARTIODACTYLA,BOVIDAE,Tragelaphus,angasii,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,,0,Herbivore,0,0,1,0,1,IUCN
310,CETARTIODACTYLA,BOVIDAE,Tragelaphus,buxtoni,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,,0,Herbivore,0,0,0,0,1,Nowak
311,CETARTIODACTYLA,BOVIDAE,Tragelaphus,derbianus,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,"Found under Taurotragus, Data recorded at Genus level",0,Herbivore,0,0,1,0,1,Nowak
312,CETARTIODACTYLA,BOVIDAE,Tragelaphus,eurycerus,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,,0,Herbivore,0,0,0,0,1,Nowak
313,CETARTIODACTYLA,BOVIDAE,Tragelaphus,imberbis,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,,0,Herbivore,0,0,0,0,1,Nowak
314,CETARTIODACTYLA,BOVIDAE,Tragelaphus,oryx,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,Found under Taurotragus,0,Herbivore,0,0,1,0,1,Nowak
315,CETARTIODACTYLA,BOVIDAE,Tragelaphus,scriptus,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,,0,Herbivore,0,0,0,0,1,Nowak
316,CETARTIODACTYLA,BOVIDAE,Tragelaphus,spekii,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,,0,Herbivore,0,0,0,0,1,Nowak
317,CETARTIODACTYLA,BOVIDAE,Tragelaphus,strepsiceros,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,,0,Herbivore,0,0,0,0,1,Nowak
320,PILOSA,BRADYPODIDAE,Bradypus,pygmaeus,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,,0,Herbivore,0,0,0,0,1,IUCN
321,PILOSA,BRADYPODIDAE,Bradypus,torquatus,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,,0,Herbivore,0,0,0,0,1,IUCN
322,PILOSA,BRADYPODIDAE,Bradypus,tridactylus,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,,1,Herbivore,0,0,0,0,1,Extrapolated
323,PILOSA,BRADYPODIDAE,Bradypus,variegatus,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,,1,Herbivore,0,0,0,0,1,Extrapolated
326,DIPROTODONTIA,BURRAMYIDAE,Burramys,parvus,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,,0,Omnivore,0,1,1,1,0,Nowak
328,DIPROTODONTIA,BURRAMYIDAE,Cercartetus,caudatus,2,2,0,0,2,0,2,1,1,1,1,0,1,0,0,0,,1,Omnivore,0,0,1,1,1,Extrapolated
329,DIPROTODONTIA,BURRAMYIDAE,Cercartetus,concinnus,2,2,0,0,2,0,2,1,1,1,1,0,1,0,0,0,,1,Omnivore,0,0,1,1,1,Extrapolated
330,DIPROTODONTIA,BURRAMYIDAE,Cercartetus,lepidus,2,2,0,0,2,0,2,1,1,1,1,0,1,0,0,0,,1,Omnivore,0,0,1,1,1,Extrapolated
331,DIPROTODONTIA,BURRAMYIDAE,Cercartetus,nanus,2,2,0,0,2,0,2,1,1,1,1,0,1,0,0,0,,1,Omnivore,0,0,1,1,1,Extrapolated
334,PAUCITUBERCULATA,CAENOLESTIDAE,Caenolestes,caniventer,1,2,0,0,0,0,1,2,0,2,0,0,2,0,0,0,,0,Omnivore,0,1,0,0,0,Nowak
335,PAUCITUBERCULATA,CAENOLESTIDAE,Caenolestes,condorensis,1,2,NA,0,0,0,1,NA,0,NA,0,0,NA,0,0,0,,2.2,NotAssigned,0,1,0,0,0,Extrapolated
336,PAUCITUBERCULATA,CAENOLESTIDAE,Caenolestes,convelatus,1,2,NA,0,0,0,1,NA,0,NA,0,0,NA,0,0,0,,2.2,NotAssigned,0,1,0,0,0,Extrapolated
337,PAUCITUBERCULATA,CAENOLESTIDAE,Caenolestes,fuliginosus,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,Carnivore,0,1,0,0,0,Nowak
339,PAUCITUBERCULATA,CAENOLESTIDAE,Lestoros,inca,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Called Caenolestes inca in the book,0,Carnivore,0,1,0,0,0,IUCN
341,PAUCITUBERCULATA,CAENOLESTIDAE,Rhyncholestes,raphanurus,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,,0,Omnivore,0,1,0,0,0,Nowak
344,PRIMATES,CALLITRICHIDAE,Callibella,humilis,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,,0,Omnivore,0,1,1,0,0,IUCN
346,PRIMATES,CALLITRICHIDAE,Callimico,goeldii,1,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,,0,Omnivore,0,1,1,0,0,Nowak
348,PRIMATES,CALLITRICHIDAE,Callithrix,aurita,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,,0,Omnivore,0,1,1,0,0,IUCN
349,PRIMATES,CALLITRICHIDAE,Callithrix,flaviceps,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,,0,Omnivore,0,1,1,0,0,IUCN
350,PRIMATES,CALLITRICHIDAE,Callithrix,geoffroyi,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,,0,Omnivore,0,1,1,0,0,IUCN
351,PRIMATES,CALLITRICHIDAE,Callithrix,jacchus,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,,0,Omnivore,0,1,1,0,0,IUCN
352,PRIMATES,CALLITRICHIDAE,Callithrix,kuhlii,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,,0,Omnivore,0,1,1,0,0,IUCN
353,PRIMATES,CALLITRICHIDAE,Callithrix,penicillata,2,2,0,0,0,0,2,1,0,2,0,0,0,0,0,1,,1,Omnivore,0,0,0,0,0,Extrapolated
355,PRIMATES,CALLITRICHIDAE,Cebuella,pygmaea,2,0,0,0,0,0,2,1,0,2,0,0,0,0,0,1,,0,Omnivore,0,0,0,0,0,Nowak
357,PRIMATES,CALLITRICHIDAE,Leontopithecus,caissara,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,,0,Omnivore,0,1,1,0,0,IUCN
358,PRIMATES,CALLITRICHIDAE,Leontopithecus,chrysomelas,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,,0,Omnivore,0,1,1,0,0,IUCN
359,PRIMATES,CALLITRICHIDAE,Leontopithecus,chrysopygus,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,,0,Omnivore,0,1,1,0,0,IUCN
360,PRIMATES,CALLITRICHIDAE,Leontopithecus,rosalia,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,,0,Omnivore,0,1,1,0,0,IUCN
362,PRIMATES,CALLITRICHIDAE,Mico,acariensis,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,Called Callithrix in the book,0,Omnivore,0,1,1,0,0,IUCN
363,PRIMATES,CALLITRICHIDAE,Mico,argentatus,3,3,0,0,0,0,3,1,0,1,0,0,0,0,0,3,Called Callithrix in the book,0,Herbivore,0,0,1,0,0,Nowak
364,PRIMATES,CALLITRICHIDAE,Mico,chrysoleucus,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,Called Callithrix in the book,0,Omnivore,0,1,1,0,0,IUCN
365,PRIMATES,CALLITRICHIDAE,Mico,emiliae,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,Called Callithrix in the book,0,Omnivore,0,1,1,0,0,IUCN
366,PRIMATES,CALLITRICHIDAE,Mico,humeralifer,3,3,0,0,0,0,3,1,0,1,0,0,0,0,0,3,Called Callithrix in the book,0,Herbivore,0,0,1,0,0,Nowak
367,PRIMATES,CALLITRICHIDAE,Mico,intermedius,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,Called Callithrix in the book,0,Omnivore,0,1,1,0,0,IUCN
368,PRIMATES,CALLITRICHIDAE,Mico,leucippe,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,Called Callithrix in the book,0,Omnivore,0,1,1,0,0,IUCN
369,PRIMATES,CALLITRICHIDAE,Mico,manicorensis,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,Called Callithrix in the book,0,Omnivore,0,1,1,0,0,IUCN
370,PRIMATES,CALLITRICHIDAE,Mico,marcai,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,Called Callithrix in the book,0,Omnivore,0,1,1,0,0,IUCN
371,PRIMATES,CALLITRICHIDAE,Mico,mauesi,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,Called Callithrix in the book,0,Omnivore,0,1,1,0,0,IUCN
372,PRIMATES,CALLITRICHIDAE,Mico,melanurus,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,Called Callithrix in the book,0,Omnivore,0,1,1,0,0,IUCN
373,PRIMATES,CALLITRICHIDAE,Mico,nigriceps,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,Called Callithrix in the book,0,Omnivore,0,1,1,0,0,IUCN
374,PRIMATES,CALLITRICHIDAE,Mico,saterei,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,Called Callithrix in the book,0,Omnivore,0,1,1,0,0,IUCN
375,PRIMATES,CALLITRICHIDAE,Mico,sp. nov.,2,2,0,0,0,0,2,1,0,2,0,0,0,0,0,1,Called Callithrix in the book,1,Omnivore,0,0,0,0,0,Extrapolated
377,PRIMATES,CALLITRICHIDAE,Saguinus,bicolor,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,,0,Omnivore,0,1,1,0,0,IUCN
378,PRIMATES,CALLITRICHIDAE,Saguinus,fuscicollis,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,,0,Omnivore,0,1,1,0,0,IUCN
379,PRIMATES,CALLITRICHIDAE,Saguinus,geoffroyi,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,,0,Omnivore,0,1,1,0,0,IUCN
380,PRIMATES,CALLITRICHIDAE,Saguinus,imperator,1,3,0,0,0,0,1,1,0,1,2,0,3,0,0,2,,1,Omnivore,0,1,1,0,0,Extrapolated
381,PRIMATES,CALLITRICHIDAE,Saguinus,inustus,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,,0,Omnivore,0,1,1,0,0,IUCN
382,PRIMATES,CALLITRICHIDAE,Saguinus,labiatus,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,,0,Omnivore,0,1,1,0,0,IUCN
383,PRIMATES,CALLITRICHIDAE,Saguinus,leucopus,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,,0,Omnivore,0,1,1,0,0,IUCN
384,PRIMATES,CALLITRICHIDAE,Saguinus,martinsi,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,,0,Omnivore,0,1,1,0,0,IUCN
385,PRIMATES,CALLITRICHIDAE,Saguinus,melanoleucus,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,,0,Omnivore,0,1,1,0,0,IUCN
386,PRIMATES,CALLITRICHIDAE,Saguinus,midas,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,,0,Omnivore,0,1,1,0,0,IUCN
387,PRIMATES,CALLITRICHIDAE,Saguinus,mystax,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,,0,Omnivore,0,1,1,0,0,IUCN
388,PRIMATES,CALLITRICHIDAE,Saguinus,niger,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,,0,Omnivore,0,1,1,0,0,IUCN
389,PRIMATES,CALLITRICHIDAE,Saguinus,nigricollis,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,,0,Omnivore,0,1,1,0,0,IUCN
390,PRIMATES,CALLITRICHIDAE,Saguinus,oedipus,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,,0,Omnivore,0,1,1,0,0,IUCN
391,PRIMATES,CALLITRICHIDAE,Saguinus,tripartitus,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,,0,Omnivore,0,1,1,0,0,IUCN
394,RODENTIA,CALOMYSCIDAE,Calomyscus,bailwardi,2,0,0,0,0,0,0,1,1,0,0,0,2,0,0,2,Listed under the family Muridae,1,Omnivore,0,0,0,1,0,Extrapolated
395,RODENTIA,CALOMYSCIDAE,Calomyscus,baluchi,2,0,0,0,0,0,0,1,1,0,0,0,2,0,0,2,Listed under the family Muridae,1,Omnivore,0,0,0,1,0,Extrapolated
396,RODENTIA,CALOMYSCIDAE,Calomyscus,elburzensis,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,Listed under the family Muridae,0,Herbivore,0,0,0,0,1,IUCN
397,RODENTIA,CALOMYSCIDAE,Calomyscus,grandis,2,0,0,0,0,0,0,1,1,0,0,0,2,0,0,2,Listed under the family Muridae,1,Omnivore,0,0,0,1,0,Extrapolated
398,RODENTIA,CALOMYSCIDAE,Calomyscus,hotsoni,2,0,0,0,0,0,0,1,1,0,0,0,2,0,0,2,Listed under the family Muridae,1,Omnivore,0,0,0,1,0,Extrapolated
399,RODENTIA,CALOMYSCIDAE,Calomyscus,mystax,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,Listed under the family Muridae,0,Herbivore,0,0,0,1,0,IUCN
400,RODENTIA,CALOMYSCIDAE,Calomyscus,tsolovi,2,0,0,0,0,0,0,1,1,0,0,0,2,0,0,2,Listed under the family Muridae,1,Omnivore,0,0,0,1,0,Extrapolated
401,RODENTIA,CALOMYSCIDAE,Calomyscus,urartensis,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,3,Listed under the family Muridae,0,Herbivore,0,0,0,1,0,IUCN
404,CETARTIODACTYLA,CAMELIDAE,Camelus,ferus,3,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0,Camelus bactrianus,0,Herbivore,0,0,0,0,0,Nowak
