"","id_no","binomial","presence","origin","shape_Area","MSW3_ID","MSWFamilyLatin","Diet.Inv","Diet.Vend","Diet.Vect","Diet.Vfish","Diet.Vunk","Diet.Scav","Diet.Fruit","Diet.Nect","Diet.Seed","Diet.PlantO","Diet.Source","Diet.Certainty","ForStrat.Value","ForStrat.Certainty","ForStrat.Comment","Activity.Nocturnal","Activity.Crepuscular","Activity.Diurnal","Activity.Source","Activity.Certainty","BodyMass.Value","BodyMass.Source","BodyMass.SpecLevel","syn_name1","syn_name_sub1","syn_name2","syn_name_sub2","syn_name3","syn_name_sub3","syn_name4","syn_name_sub4","syn_name5","syn_name_sub5","syn_name6","syn_name_sub6"
"3080",136448,"Natalus espiritosantensis",1,1,204.9863969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3081",136824,"Natalus jamaicensis",1,1,0.00018697,4777,"Natalidae",100,0,0,0,0,0,0,0,0,0,"Ref_2","D1","A","A","",1,0,0,"Ref_1","ABC",5.76,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3082",136194,"Natalus lanatus",1,1,25.11514081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3083",136548,"Natalus major",1,1,0.018109145,4778,"Natalidae",100,0,0,0,0,0,0,0,0,0,"Ref_2","D1","A","A","",1,0,0,"Ref_1","ABC",5.76,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3085",136777,"Natalus primus",1,1,7.4e-05,4779,"Natalidae",100,0,0,0,0,0,0,0,0,0,"Ref_2","D1","A","A","",1,0,0,"Ref_1","ABC",5.76,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3086",14360,"Natalus stramineus",1,1,0.03495219,4781,"Natalidae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","A","A","",1,0,0,"Ref_1","ABC",5.48,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3087",14362,"Natalus tumidirostris",1,1,0.40082376,4780,"Natalidae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","A","A","",1,0,0,"Ref_1","ABC",6.05,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3088",136727,"Neacomys dubosti",1,1,18.01274339,1785,"Cricetidae",20,0,0,0,0,0,10,0,40,30,"Ref_1","ABC","G","A","",1,0,0,"Ref_2","D1",17.31,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3089",14386,"Neacomys guianae",1,1,0.10300101,1786,"Cricetidae",20,0,0,0,0,0,20,0,20,40,"Ref_1","ABC","G","A","",1,0,0,"Ref_2","D1",14.2,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3090",136570,"Neacomys minutus",1,1,14.99841474,1790,"Cricetidae",20,0,0,0,0,0,20,0,20,40,"Ref_1","ABC","G","A","",1,0,0,"Ref_2","D1",17.31,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3091",136655,"Neacomys musseri",1,1,0.214020125,1784,"Cricetidae",20,0,0,0,0,0,10,0,40,30,"Ref_1","ABC","G","A","",1,0,0,"Ref_2","D1",17.31,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3092",136352,"Neacomys paracou",1,1,77.76463987,1783,"Cricetidae",20,0,0,0,0,0,10,0,40,30,"Ref_1","ABC","G","A","",1,0,0,"Ref_2","D1",17.31,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3093",14387,"Neacomys pictus",1,1,0.039690423,1787,"Cricetidae",20,0,0,0,0,0,20,0,20,40,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",17.5,"Ref_128",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3094",14388,"Neacomys spinosus",1,1,256.8061126,1788,"Cricetidae",20,0,0,0,0,0,20,0,20,40,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",19,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3095",42649,"Neacomys tenuipes",1,1,18.35541306,1789,"Cricetidae",20,0,0,0,0,0,20,0,20,40,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",19,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3096",1087,"Neamblysomus gunningi",1,1,0.860433138,387,"Chrysochloridae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","G","A","",0,0,1,"Ref_1","ABC",35.84,"Ref_178",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3097",1089,"Neamblysomus julianae",1,1,0.028062809,386,"Chrysochloridae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","G","A","",0,0,1,"Ref_1","ABC",21.99,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3098",2857,"Necromys amoenus",1,1,13.92823204,1791,"Cricetidae",70,0,0,0,0,0,0,0,0,30,"Ref_1","ABC","G","A","",1,1,1,"Ref_2","D1",27.09,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3099",136665,"Necromys benefactus",1,1,0.000430895,1792,"Cricetidae",70,0,0,0,0,0,0,0,0,30,"Ref_2","D1","G","A","",1,1,1,"Ref_2","D1",38,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3100",2858,"Necromys lactens",1,1,14.31601134,1793,"Cricetidae",70,0,0,0,0,0,0,0,0,30,"Ref_1","ABC","G","A","",1,1,1,"Ref_2","D1",32.9,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3101",2859,"Necromys lasiurus",1,1,473.3851811,1798,"Cricetidae",70,0,0,0,0,0,0,0,0,30,"Ref_1","ABC","G","A","",0,0,1,"Ref_1","ABC",39.93,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3102",136481,"Necromys lenguarum",1,1,49.85501894,1794,"Cricetidae",70,0,0,0,0,0,0,0,0,30,"Ref_2","D1","G","A","",1,1,1,"Ref_2","D1",38,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3103",2860,"Necromys obscurus",1,1,1.645782999,1795,"Cricetidae",70,0,0,0,0,0,0,0,0,30,"Ref_1","ABC","G","A","",0,0,1,"Ref_1","ABC",40.69,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3104",2861,"Necromys punctulatus",1,1,5.548840005,1796,"Cricetidae",70,0,0,0,0,0,0,0,0,30,"Ref_1","ABC","G","A","",1,1,1,"Ref_2","D1",37.3,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3105",2862,"Necromys temchuki",1,1,9.451419044,1797,"Cricetidae",70,0,0,0,0,0,0,0,0,30,"Ref_1","ABC","G","A","",1,1,1,"Ref_2","D1",47.2,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3106",765,"Necromys urichi",1,1,7.700924681,1799,"Cricetidae",70,0,0,0,0,0,0,0,0,30,"Ref_2","D1","G","A","",1,1,1,"Ref_1","ABC",44.84,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3107",41455,"Nectogale elegans",1,1,51.41312597,3598,"Soricidae",20,0,0,80,0,0,0,0,0,0,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",32.5,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3108",136756,"Nectomys apicalis",1,1,87.56978188,1801,"Cricetidae",30,0,20,20,0,0,0,0,0,30,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",217.85,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3109",136403,"Nectomys magdalenae",1,1,3.828233145,1802,"Cricetidae",30,0,20,20,0,0,0,0,0,30,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",217.85,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3110",14473,"Nectomys palmipes",1,1,0.400805844,1803,"Cricetidae",30,0,20,20,0,0,0,0,0,30,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",156.08,"Ref_178",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3111",14474,"Nectomys rattus",1,1,582.4519675,1804,"Cricetidae",30,0,20,20,0,0,0,0,0,30,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",248.8,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3112",14475,"Nectomys squamipes",1,1,202.7821853,1800,"Cricetidae",30,0,20,20,0,0,0,0,0,30,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",190.75,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3113",14486,"Nelsonia goldmani",1,1,0.147586026,1552,"Cricetidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",88.08,"Ref_178",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3114",14487,"Nelsonia neotomodon",1,1,0.194838493,1553,"Cricetidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",80,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3115",136554,"Neodon forresti",1,1,0.411574844,1503,"Cricetidae",0,0,0,0,0,0,0,0,20,80,"Ref_2","D1","G","A","",1,1,0,"Ref_2","D1",47.71,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3116",13435,"Neodon irene",1,1,60.80555542,1504,"Cricetidae",0,0,0,0,0,0,0,0,20,80,"Ref_1","ABC","G","A","",1,1,0,"Ref_1","ABC",41.87,"Ref_178",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3117",13436,"Neodon juldaschi",1,1,0.358383285,1505,"Cricetidae",0,0,0,0,0,0,0,0,20,80,"Ref_1","ABC","G","A","",1,1,0,"Ref_1","ABC",47.71,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3118",13457,"Neodon sikimensis",1,1,7.41261308,1502,"Cricetidae",0,0,0,0,0,0,0,0,20,80,"Ref_1","ABC","G","A","",1,1,0,"Ref_1","ABC",40.51,"Ref_178",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3120",14519,"Neofelis nebulosa",1,1,0.009595476,4825,"Felidae",0,100,0,0,0,0,0,0,0,0,"Ref_1","ABC","S","A","",0,0,1,"Ref_1","ABC",19675.75,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3121",14520,"Neofiber alleni",1,1,11.03936217,1506,"Cricetidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",266,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3122",10588,"Neohylomys hainanensis",1,1,0.393630877,3235,"Erinaceidae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",52.21,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3123",29657,"Neomys anomalus",1,1,0.660040144,3601,"Soricidae",40,0,30,30,0,0,0,0,0,0,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",16,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3124",29658,"Neomys fodiens",1,1,9.440342177,3600,"Soricidae",40,0,30,30,0,0,0,0,0,0,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",14.3,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3125",29659,"Neomys teres",1,1,14.74540923,3599,"Soricidae",40,0,30,30,0,0,0,0,0,0,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",15.13,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3126",13382,"Neonycteris pusilla",1,1,0.73514475,4051,"Phyllostomidae",80,0,0,0,0,0,20,0,0,0,"Ref_1","ABC","S","B","surface vs. scansorial unknown",1,0,0,"Ref_1","ABC",12.35,"Ref_178",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3127",14541,"Neophascogale lorentzii",1,1,9.819105121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3128",14560,"Neopteryx frosti",1,1,0.466977405,3815,"Pteropodidae",0,0,0,0,0,0,80,20,0,0,"Ref_3","D2","Ar","A","",1,0,0,"Ref_1","ABC",153.86,"Ref_178",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3130",44918,"Neoromicia capensis",1,1,0.157908651,4510,"Vespertilionidae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","A","A","",1,0,0,"Ref_1","ABC",5.96,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3131",44919,"Neoromicia flavescens",1,1,0.025408238,4511,"Vespertilionidae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","A","A","",1,0,0,"Ref_1","ABC",10.5,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3132",44920,"Neoromicia guineensis",1,1,0.025408238,4512,"Vespertilionidae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","A","A","",1,0,0,"Ref_1","ABC",5.07,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3133",44921,"Neoromicia helios",1,1,47.62597038,4513,"Vespertilionidae",100,0,0,0,0,0,0,0,0,0,"Ref_2","D1","A","A","",1,0,0,"Ref_1","ABC",3.56,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3135",40033,"Neoromicia matroka",1,1,2.903105176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3136",44922,"Neoromicia melckorum",1,1,0.025408238,4514,"Vespertilionidae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","A","A","",1,0,0,"Ref_1","ABC",5.07,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3138",44924,"Neoromicia rendalli",1,1,0.025408238,4518,"Vespertilionidae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","A","A","",1,0,0,"Ref_1","ABC",6.42,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3140",44926,"Neoromicia tenuipinnis",1,1,0.150107044,4509,"Vespertilionidae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","A","A","",1,0,0,"Ref_1","ABC",5.35,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3141",44927,"Neoromicia zuluensis",1,1,265.2509133,4517,"Vespertilionidae",100,0,0,0,0,0,0,0,0,0,"Ref_2","D1","A","A","",1,0,0,"Ref_1","ABC",4.14,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3142",10590,"Neotetracus sinensis",1,1,16.34824386,3236,"Erinaceidae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",290.15,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3143",14582,"Neotoma albigula",1,1,79.72753293,1557,"Cricetidae",10,0,0,0,0,0,0,0,20,70,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",206.03,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3144",14583,"Neotoma angustapalata",1,1,0.293039161,1558,"Cricetidae",10,0,0,0,0,0,0,0,20,70,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",198,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3145",14584,"Neotoma bryanti",1,1,0.033834367,1560,"Cricetidae",10,0,0,0,0,0,0,0,20,70,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",182,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3146",14585,"Neotoma chrysomelas",1,1,0.004352984,1562,"Cricetidae",10,0,0,0,0,0,0,0,20,70,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",169.5,"Ref_128",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3147",42673,"Neotoma cinerea",1,1,442.602905,1574,"Cricetidae",10,0,0,0,0,0,0,0,20,70,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",299.15,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3148",14586,"Neotoma devia",1,1,7.230244365,1573,"Cricetidae",10,0,0,0,0,0,0,0,20,70,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",200,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3149",42650,"Neotoma floridana",1,1,2.517064544,1564,"Cricetidae",10,0,0,0,0,0,0,0,20,70,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",244.75,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3150",14587,"Neotoma fuscipes",1,1,18.2357131,1556,"Cricetidae",10,0,0,0,0,0,0,0,20,70,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",229.83,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3151",14588,"Neotoma goldmani",1,1,15.25269396,1565,"Cricetidae",10,0,0,0,0,0,0,0,20,70,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",198,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3152",14589,"Neotoma lepida",1,1,0.00046623,1566,"Cricetidae",10,0,0,0,0,0,0,0,20,70,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",163.75,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3153",136793,"Neotoma leucodon",1,1,100.2276253,1567,"Cricetidae",10,0,0,0,0,0,0,0,20,70,"Ref_2","D1","G","A","",1,0,0,"Ref_1","ABC",220.57,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3154",14597,"Neotoma macrotis",1,1,15.92432085,1568,"Cricetidae",10,0,0,0,0,0,0,0,20,70,"Ref_2","D1","G","A","",1,0,0,"Ref_1","ABC",225.74,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3155",14581,"Neotoma magister",1,1,32.09262169,1569,"Cricetidae",10,0,0,0,0,0,0,0,20,70,"Ref_2","D1","G","A","",1,0,0,"Ref_1","ABC",447,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3156",14590,"Neotoma mexicana",1,1,164.5218015,1555,"Cricetidae",10,0,0,0,0,0,0,0,20,70,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",203,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3157",14591,"Neotoma micropus",1,1,101.3609778,1571,"Cricetidae",10,0,0,0,0,0,0,0,20,70,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",237.5,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3158",14592,"Neotoma nelsoni",1,1,0.007994969,1563,"Cricetidae",10,0,0,0,0,0,0,0,20,70,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",198,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3159",14593,"Neotoma palatina",1,1,0.374297349,1572,"Cricetidae",10,0,0,0,0,0,0,0,20,70,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",198,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3160",14594,"Neotoma phenax",1,1,3.859374117,1575,"Cricetidae",10,0,0,0,0,0,0,0,20,70,"Ref_1","ABC","S","A","",1,0,0,"Ref_1","ABC",227.5,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3161",42651,"Neotoma stephensi",1,1,22.40519431,1554,"Cricetidae",10,0,0,0,0,0,0,0,20,70,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",152.5,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3162",14600,"Neotomodon alstoni",1,1,0.034648655,1576,"Cricetidae",50,0,0,0,0,10,20,0,20,0,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",40,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3163",14601,"Neotomys ebriosus",1,1,59.33457331,1805,"Cricetidae",20,0,0,0,0,0,10,0,40,30,"Ref_3","D2","G","A","",1,1,1,"Ref_1","ABC",64.5,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3164",14603,"Neotragus batesi",1,1,16.95985883,5125,"Bovidae",0,0,0,0,0,0,20,0,10,70,"Ref_1","ABC","G","A","",1,1,0,"Ref_1","ABC",2999.99,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3165",14602,"Neotragus pygmaeus",1,1,36.29025902,5124,"Bovidae",0,0,0,0,0,0,20,0,0,80,"Ref_1","ABC","G","A","",1,1,0,"Ref_1","ABC",4000,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3166",41661,"Neovison vison",1,1,0.0047909,5008,"Mustelidae",10,50,20,20,0,0,0,0,0,0,"Ref_1","ABC","G","A","",1,1,0,"Ref_3","D2",1150,"Ref_123",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3174",14660,"Nesokia bunnii",1,1,3.984008465,2196,"Muridae",0,0,0,0,0,0,20,0,30,50,"Ref_1","ABC","G","A","",1,0,0,"Ref_3","D2",154.48,"Ref_178",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3175",14661,"Nesokia indica",1,1,74.01745579,2197,"Muridae",0,0,0,0,0,0,20,0,30,50,"Ref_1","ABC","G","A","",1,0,0,"Ref_3","D2",178.08,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3176",14662,"Nesolagus netscheri",1,1,1.115656335,3207,"Leporidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",1500,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3177",41209,"Nesolagus timminsi",1,1,0.825970535,3206,"Leporidae",0,0,0,0,0,0,0,0,0,100,"Ref_2","D1","G","A","",1,1,0,"Ref_2","D1",1500,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3178",136475,"Nesomys audeberti",1,1,7.82258211,1308,"Nesomyidae",0,0,0,0,0,0,50,0,50,0,"Ref_2","D1","G","A","",0,1,1,"Ref_1","ABC",212.5,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3179",136330,"Nesomys lambertoni",1,1,0.190094055,1306,"Nesomyidae",0,0,0,0,0,0,50,0,50,0,"Ref_2","D1","G","A","",0,1,1,"Ref_1","ABC",155,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3180",14671,"Nesomys rufus",1,1,9.148559185,1307,"Nesomyidae",0,0,0,0,0,0,50,0,50,0,"Ref_1","ABC","G","A","",0,1,1,"Ref_1","ABC",162.5,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3181",20757,"Nesoromys ceramicus",1,1,0.03606237,2198,"Muridae",40,0,0,0,0,0,0,0,30,30,"Ref_1","ABC","S","B","",1,0,0,"Ref_3","D2",67.38,"Ref_178",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3182",14707,"Nesoryzomys fernandinae",1,1,0.051753,1807,"Cricetidae",20,0,0,0,0,0,10,0,40,30,"Ref_3","D2","G","A","",1,0,0,"Ref_1","ABC",32.5,"Ref_163",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3183",40765,"Nesoryzomys narboroughi",1,1,0.051753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3184",14709,"Nesoryzomys swarthi",1,1,0.04660674,1809,"Cricetidae",20,0,0,0,0,0,10,0,40,30,"Ref_3","D2","G","A","",1,0,0,"Ref_1","ABC",93.95,"Ref_163",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3185",14604,"Nesotragus moschatus",1,3,0.01644332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3186",41468,"Neurotrichus gibbsii",1,1,0.608222555,3637,"Talpidae",90,0,0,0,0,0,0,0,0,10,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",8.9,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3187",136236,"Neusticomys ferreirai",1,1,0.056403645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3188",14740,"Neusticomys monticolus",1,1,5.355146385,1814,"Cricetidae",80,0,0,0,20,0,0,0,0,0,"Ref_1","ABC","G","A","",1,0,0,"Ref_3","D2",39.5,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
