MSW3_ID,MSWFamilyLatin,Scientific,Diet-Inv,Diet-Vend,Diet-Vect,Diet-Vfish,Diet-Vunk,Diet-Scav,Diet-Fruit,Diet-Nect,Diet-Seed,Diet-PlantO,Diet-Source,Diet-Certainty,ForStrat-Value,ForStrat-Certainty,ForStrat-Comment,Activity-Nocturnal,Activity-Crepuscular,Activity-Diurnal,Activity-Source,Activity-Certainty,BodyMass-Value,BodyMass-Source,BodyMass-SpecLevel
4370,Vespertilionidae,Eptesicus guadeloupensis,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,11.42,Ref_178,2
4371,Vespertilionidae,Eptesicus hottentotus,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,30,Ref_117,1
4372,Vespertilionidae,Eptesicus kobayashii,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,10.96,"Ref_2, Ref_3",0
4373,Vespertilionidae,Eptesicus floweri,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,10.17,Ref_178,2
4374,Vespertilionidae,Arielulus aureocollaris,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,10.4,"Ref_2, Ref_3",0
4375,Vespertilionidae,Arielulus torquatus,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,10.4,"Ref_2, Ref_3",0
4376,Vespertilionidae,Arielulus societatis,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,8.03,Ref_178,2
4377,Vespertilionidae,Arielulus circumdatus,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,10.4,Ref_58,1
4378,Vespertilionidae,Arielulus cuprosus,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,10.4,"Ref_2, Ref_3",0
4379,Vespertilionidae,Hesperoptenus doriae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,9.56,Ref_178,2
4380,Vespertilionidae,Hesperoptenus gaskelli,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,13.07,Ref_178,2
4381,Vespertilionidae,Hesperoptenus tomesi,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,31,Ref_117,1
4382,Vespertilionidae,Hesperoptenus tickelli,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,16.3,Ref_117,1
4383,Vespertilionidae,Hesperoptenus blanfordi,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,6.53,Ref_117,1
4384,Vespertilionidae,Scotophilus dinganii,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,25.13,Ref_117,1
4385,Vespertilionidae,Scotophilus robustus,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,26.03,Ref_178,2
4386,Vespertilionidae,Scotophilus borbonicus,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,18,Ref_117,1
4387,Vespertilionidae,Scotophilus heathii,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,36.13,Ref_58,1
4388,Vespertilionidae,Scotophilus collinus,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,28.26,"Ref_2, Ref_3",0
4389,Vespertilionidae,Scotophilus kuhlii,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,20.73,Ref_117,1
4390,Vespertilionidae,Scotophilus nux,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,30,Ref_117,1
4391,Vespertilionidae,Scotophilus nucella,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,28.26,"Ref_2, Ref_3",0
4392,Vespertilionidae,Scotophilus viridis,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,19.6,Ref_117,1
4393,Vespertilionidae,Scotophilus nigrita,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,101,Ref_117,1
4394,Vespertilionidae,Scotophilus leucogaster,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,20.23,Ref_117,1
4395,Vespertilionidae,Scotophilus celebensis,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,26.77,Ref_178,2
4396,Vespertilionidae,Scotorepens balstoni,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,11.92,Ref_58,1
4397,Vespertilionidae,Scotorepens greyii,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,10,Ref_58,1
4398,Vespertilionidae,Scotorepens sanborni,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,8.13,Ref_58,1
4399,Vespertilionidae,Scotorepens orion,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,11.83,Ref_58,1
4400,Vespertilionidae,Nycticeinops schlieffeni,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,5.05,Ref_58,1
4401,Vespertilionidae,Nycticeius aenobarbus,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,8.99,"Ref_2, Ref_3",0
4402,Vespertilionidae,Nycticeius humeralis,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,8.99,Ref_117,1
4403,Vespertilionidae,Nycticeius cubanus,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,8.99,"Ref_2, Ref_3",0
4404,Vespertilionidae,Rhogeessa gracilis,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,4.88,Ref_178,2
4405,Vespertilionidae,Rhogeessa tumida,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,4.58,Ref_58,1
4406,Vespertilionidae,Rhogeessa parvula,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,4.37,Ref_58,1
4407,Vespertilionidae,Rhogeessa mira,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,4.91,Ref_178,2
4408,Vespertilionidae,Rhogeessa minutilla,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,3.75,Ref_58,1
4409,Vespertilionidae,Rhogeessa hussoni,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,4.22,"Ref_2, Ref_3",0
4410,Vespertilionidae,Rhogeessa genowaysi,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,4.64,Ref_178,2
4411,Vespertilionidae,Rhogeessa aeneus,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,4.22,"Ref_2, Ref_3",0
4412,Vespertilionidae,Rhogeessa io,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,4.22,"Ref_2, Ref_3",0
4413,Vespertilionidae,Rhogeessa alleni,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,5.47,Ref_178,2
4414,Vespertilionidae,Scoteanax rueppellii,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,26.41,Ref_58,1
4415,Vespertilionidae,Scotoecus albofuscus,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,B,,1,0,0,Ref_1,ABC,4.5,Ref_117,1
4416,Vespertilionidae,Scotoecus hindei,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,B,,1,0,0,Ref_1,ABC,10.41,Ref_58,1
4417,Vespertilionidae,Scotoecus hirundo,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,B,,1,0,0,Ref_1,ABC,9.34,Ref_117,1
4418,Vespertilionidae,Scotoecus pallidus,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,B,,1,0,0,Ref_1,ABC,7.43,Ref_178,2
4419,Vespertilionidae,Scotoecus albigula,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,B,,1,0,0,Ref_1,ABC,10.08,Ref_58,1
4420,Vespertilionidae,Scotomanes ornatus,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,21.8,Ref_117,1
4421,Vespertilionidae,Nyctophilus bifax,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,B,and gleaners,1,0,0,Ref_1,ABC,9.89,Ref_58,1
4422,Vespertilionidae,Nyctophilus howensis,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,B,and gleaners,1,0,0,Ref_1,ABC,7.78,"Ref_2, Ref_3",0
4423,Vespertilionidae,Nyctophilus microdon,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,B,and gleaners,1,0,0,Ref_1,ABC,7.63,Ref_178,2
4424,Vespertilionidae,Nyctophilus walkeri,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,B,and gleaners,1,0,0,Ref_1,ABC,4.34,Ref_117,1
4425,Vespertilionidae,Nyctophilus heran,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,B,and gleaners,1,0,0,Ref_1,ABC,7.63,Ref_178,2
4426,Vespertilionidae,Nyctophilus geoffroyi,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,B,and gleaners,1,0,0,Ref_1,ABC,7.28,Ref_117,1
4427,Vespertilionidae,Nyctophilus gouldi,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,B,and gleaners,1,0,0,Ref_1,ABC,10,Ref_117,1
4428,Vespertilionidae,Nyctophilus timoriensis,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,B,and gleaners,1,0,0,Ref_1,ABC,11.73,Ref_117,1
4429,Vespertilionidae,Nyctophilus nebulosus,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,B,and gleaners,1,0,0,Ref_1,ABC,7.78,"Ref_2, Ref_3",0
4430,Vespertilionidae,Nyctophilus microtis,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,B,and gleaners,1,0,0,Ref_1,ABC,7.1,Ref_117,1
4431,Vespertilionidae,Nyctophilus arnhemensis,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,B,and gleaners,1,0,0,Ref_1,ABC,6.65,Ref_117,1
4432,Vespertilionidae,Pharotis imogene,100,0,0,0,0,0,0,0,0,0,Ref_3,D2,S,A,,1,0,0,Ref_1,ABC,8.34,Ref_178,2
4433,Vespertilionidae,Lasiurus ebenus,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,14,Ref_58,1
4434,Vespertilionidae,Lasiurus borealis,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,10.74,Ref_117,1
4435,Vespertilionidae,Lasiurus blossevillii,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,9.5,Ref_128,1
4436,Vespertilionidae,Lasiurus castaneus,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,13.63,Ref_117,1
4437,Vespertilionidae,Lasiurus cinereus,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,25.28,Ref_117,1
4438,Vespertilionidae,Lasiurus degelidus,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,14.57,"Ref_2, Ref_3",0
4439,Vespertilionidae,Lasiurus egregius,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,20,Ref_128,1
4440,Vespertilionidae,Lasiurus varius,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,14.57,"Ref_2, Ref_3",0
4441,Vespertilionidae,Lasiurus minor,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,14.57,"Ref_2, Ref_3",0
4442,Vespertilionidae,Lasiurus pfeifferi,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,14.57,"Ref_2, Ref_3",0
4443,Vespertilionidae,Lasiurus salinae,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,14.57,"Ref_2, Ref_3",0
4444,Vespertilionidae,Lasiurus seminolus,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,9.89,Ref_117,1
4445,Vespertilionidae,Lasiurus atratus,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,14.57,"Ref_2, Ref_3",0
4446,Vespertilionidae,Lasiurus insularis,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,14.57,"Ref_2, Ref_3",0
4447,Vespertilionidae,Lasiurus xanthinus,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,14.57,"Ref_2, Ref_3",0
4448,Vespertilionidae,Lasiurus ega,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,13.2,Ref_117,1
4449,Vespertilionidae,Lasiurus intermedius,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,23.03,Ref_117,1
4450,Vespertilionidae,Pipistrellus nathusii,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,7.31,Ref_117,1
4451,Vespertilionidae,Pipistrellus nanulus,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,2.5,Ref_117,1
4452,Vespertilionidae,Pipistrellus maderensis,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,6.2,Ref_178,2
4453,Vespertilionidae,Pipistrellus pipistrellus,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,5.69,Ref_117,1
4454,Vespertilionidae,Pipistrellus kuhlii,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,5.93,Ref_117,1
4455,Vespertilionidae,Pipistrellus minahassae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,7.45,Ref_178,2
4456,Vespertilionidae,Pipistrellus papuanus,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,5.28,"Ref_2, Ref_3",0
4457,Vespertilionidae,Pipistrellus permixtus,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,6.36,Ref_178,2
4458,Vespertilionidae,Pipistrellus javanicus,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,5.29,Ref_117,1
4459,Vespertilionidae,Pipistrellus angulatus,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,3.35,Ref_58,1
4460,Vespertilionidae,Pipistrellus pygmaeus,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,5.28,"Ref_2, Ref_3",0
4461,Vespertilionidae,Pipistrellus paterculus,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,5.6,Ref_178,2
4462,Vespertilionidae,Pipistrellus inexspectatus,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,6.2,Ref_178,2
4463,Vespertilionidae,Pipistrellus hesperus,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,3.7,Ref_117,1
4464,Vespertilionidae,Pipistrellus hesperidus,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,5.28,"Ref_2, Ref_3",0
4465,Vespertilionidae,Pipistrellus endoi,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,5.6,Ref_178,2
4466,Vespertilionidae,Pipistrellus deserti,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,6.2,Ref_178,2
4467,Vespertilionidae,Pipistrellus coromandra,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,4.6,Ref_117,1
4468,Vespertilionidae,Pipistrellus ceylonicus,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,8.39,Ref_117,1
4469,Vespertilionidae,Pipistrellus aero,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,6.2,Ref_178,2
4470,Vespertilionidae,Pipistrellus adamsi,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,4.2,Ref_130,1
4471,Vespertilionidae,Pipistrellus abramus,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,5.87,Ref_58,1
4472,Vespertilionidae,Pipistrellus rusticus,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,4.55,Ref_117,1
4473,Vespertilionidae,Pipistrellus collinus,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,6.75,Ref_58,1
4474,Vespertilionidae,Pipistrellus sturdeei,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,5.28,"Ref_2, Ref_3",0
4475,Vespertilionidae,Pipistrellus rueppellii,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,7.07,Ref_58,1
4476,Vespertilionidae,Pipistrellus stenopterus,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,15.2,Ref_117,1
4477,Vespertilionidae,Pipistrellus westralis,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,3,Ref_130,1
4478,Vespertilionidae,Pipistrellus wattsi,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,5.28,"Ref_2, Ref_3",0
4479,Vespertilionidae,Pipistrellus tenuis,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,4.7,Ref_117,1
4480,Vespertilionidae,Pipistrellus subflavus,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,5.76,Ref_117,1
4481,Vespertilionidae,Scotozous dormeri,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,6.79,Ref_58,1
4482,Vespertilionidae,Glischropus javanus,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,5.91,Ref_178,2
4483,Vespertilionidae,Glischropus tylopus,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,4.39,Ref_117,1
4484,Vespertilionidae,Nyctalus lasiopterus,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,49.73,Ref_117,1
4485,Vespertilionidae,Nyctalus plancyi,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,26.44,"Ref_2, Ref_3",0
4486,Vespertilionidae,Nyctalus noctula,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,28,Ref_117,1
4487,Vespertilionidae,Nyctalus aviator,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,21.85,Ref_178,2
4488,Vespertilionidae,Nyctalus leisleri,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,13.28,Ref_117,1
4489,Vespertilionidae,Nyctalus furvus,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,26.44,"Ref_2, Ref_3",0
4490,Vespertilionidae,Nyctalus azoreum,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,21.85,Ref_178,2
4491,Vespertilionidae,Nyctalus montanus,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,21.85,Ref_178,2
4492,Vespertilionidae,Barbastella barbastellus,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,8.03,Ref_117,1
4493,Vespertilionidae,Barbastella leucomelas,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,15.05,Ref_117,1
4494,Vespertilionidae,Corynorhinus townsendii,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,S,A,,1,0,0,Ref_1,ABC,10.3,Ref_58,1
4495,Vespertilionidae,Corynorhinus rafinesquii,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,S,A,,1,0,0,Ref_1,ABC,9.15,Ref_58,1
4496,Vespertilionidae,Corynorhinus mexicanus,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,S,A,,1,0,0,Ref_1,ABC,9.71,"Ref_2, Ref_3",0
4497,Vespertilionidae,Euderma maculatum,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,B,,1,0,0,Ref_1,ABC,15.66,Ref_117,1
4498,Vespertilionidae,Idionycteris phyllotis,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,12.03,Ref_117,1
4499,Vespertilionidae,Otonycteris hemprichii,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,21.98,Ref_58,1
4500,Vespertilionidae,Plecotus teneriffae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,S,A,,1,0,0,Ref_1,ABC,8.33,Ref_178,2
4501,Vespertilionidae,Plecotus austriacus,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,S,A,,1,0,0,Ref_1,ABC,7.3,Ref_117,1
4502,Vespertilionidae,Plecotus balensis,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,S,A,,1,0,0,Ref_1,ABC,7.56,"Ref_2, Ref_3",0
4503,Vespertilionidae,Plecotus auritus,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,S,A,,1,0,0,Ref_1,ABC,7.83,Ref_117,1
4504,Vespertilionidae,Plecotus kolombatovici,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,S,A,,1,0,0,Ref_1,ABC,7.56,"Ref_2, Ref_3",0
4505,Vespertilionidae,Plecotus sardus,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,S,A,,1,0,0,Ref_1,ABC,7.56,"Ref_2, Ref_3",0
4506,Vespertilionidae,Plecotus taivanus,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,S,A,,1,0,0,Ref_1,ABC,8.54,Ref_178,2
4507,Vespertilionidae,Plecotus alpinus,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,S,A,,1,0,0,Ref_1,ABC,7.56,"Ref_2, Ref_3",0
4508,Vespertilionidae,Neoromicia somalicus,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,3.53,Ref_58,1
4509,Vespertilionidae,Neoromicia tenuipinnis,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,5.35,Ref_58,1
4510,Vespertilionidae,Neoromicia capensis,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,5.96,Ref_58,1
4511,Vespertilionidae,Neoromicia flavescens,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,10.5,Ref_58,1
4512,Vespertilionidae,Neoromicia guineensis,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,5.07,"Ref_2, Ref_3",0
4513,Vespertilionidae,Neoromicia helios,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,3.56,Ref_58,1
4514,Vespertilionidae,Neoromicia melckorum,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,5.07,"Ref_2, Ref_3",0
4515,Vespertilionidae,Neoromicia nanus,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,3.88,Ref_58,1
4516,Vespertilionidae,Neoromicia brunneus,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,9.56,Ref_178,2
4517,Vespertilionidae,Neoromicia zuluensis,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,4.14,Ref_58,1
4518,Vespertilionidae,Neoromicia rendalli,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,6.42,Ref_58,1
4519,Vespertilionidae,Chalinolobus dwyeri,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,9.03,Ref_117,1
4520,Vespertilionidae,Chalinolobus picatus,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,5.1,Ref_117,1
4521,Vespertilionidae,Chalinolobus tuberculatus,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,8.5,Ref_117,1
4522,Vespertilionidae,Chalinolobus nigrogriseus,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,8.8,Ref_117,1
4523,Vespertilionidae,Chalinolobus neocaledonicus,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,8.71,"Ref_2, Ref_3",0
4524,Vespertilionidae,Chalinolobus morio,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,8.77,Ref_117,1
4525,Vespertilionidae,Chalinolobus gouldii,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,14.47,Ref_117,1
