"","id_no","binomial","presence","origin","shape_Area","class","order","family","genus","species","subspecies","common_name","female_maturity_d","litter_or_clutch_size_n","litters_or_clutches_per_y","adult_body_mass_g","maximum_longevity_y","gestation_d","weaning_d","birth_or_hatching_weight_g","weaning_weight_g","egg_mass_g","incubation_d","fledging_age_d","longevity_y","male_maturity_d","inter_litter_or_interbirth_interval_y","female_body_mass_g","male_body_mass_g","no_sex_body_mass_g","egg_width_mm","egg_length_mm","fledging_mass_g","adult_svl_cm","male_svl_cm","female_svl_cm","birth_or_hatching_svl_cm","female_svl_at_maturity_cm","female_body_mass_at_maturity_g","no_sex_svl_cm","no_sex_maturity_d","syn_name1","syn_name_sub1","syn_name2","syn_name_sub2","syn_name3","syn_name_sub3","syn_name4","syn_name_sub4","syn_name5","syn_name_sub5","syn_name6","syn_name_sub6"
"3943",18301,"Proechimys trinitatus",1,1,0.400805844,"Mammalia","Rodentia","Echimyidae","Proechimys","trinitatus",-999,"Trinidad Spiny-rat",147.6146,2.4,-999,356.5,3.5,63.9156,28.60984,24.7,-999,-999,-999,-999,3.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3944",18302,"Proechimys urichi",1,1,1.306470181,"Mammalia","Rodentia","Echimyidae","Proechimys","urichi",-999,"Sucre Spiny-rat",147.6146,2.4,-999,320.745,3.5,63.9156,28.60984,24.7,-999,-999,-999,-999,3.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3945",18305,"Proedromys bedfordi",1,1,0.64752812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3946",136459,"Proedromys liangshanensis",1,1,0.369873463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3947",9674,"Prolemur simus",1,1,0.103013953,"Mammalia","Primates","Lemuridae","Prolemur","simus",-999,"Greater Bamboo Lemur",-999,1,1,1883.955,17.6,141,-999,-999,-999,-999,-999,-999,14.775,-999,-999,-999,-999,-999,-999,-999,-999,41.4,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3948",18339,"Prometheomys schaposchnikowi",1,1,1.255766772,"Mammalia","Rodentia","Cricetidae","Prometheomys","schaposchnikowi",-999,"Long-clawed Mole Vole",-999,3.4,2,75,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3949",18340,"Promops centralis",1,1,339.8349461,"Mammalia","Chiroptera","Molossidae","Promops","centralis",-999,"Big Crested Mastiff Bat",-999,0.99,1,29.8,-999,-999,41.99,2.44,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8.9,-999,-999,2.878,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3950",18341,"Promops nasutus",1,1,671.891512,"Mammalia","Chiroptera","Molossidae","Promops","nasutus",-999,"Brown Mastiff Bat",-999,-999,-999,15.5,-999,-999,-999,3.57,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.8,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3951",41293,"Pronolagus crassicaudatus",1,1,18.43207493,"Mammalia","Lagomorpha","Leporidae","Pronolagus","crassicaudatus",-999,"Natal Red Rock Hare",-999,1.5,-999,2180.135,2.083333333,-999,-999,-999,-999,-999,-999,-999,2.083333333,-999,-999,-999,-999,-999,-999,-999,-999,53.5,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3952",41294,"Pronolagus randensis",1,1,19.24632897,"Mammalia","Lagomorpha","Leporidae","Pronolagus","randensis",-999,"Jameson's Red Rock Hare",-999,1.3,-999,2395.87,2.083333333,-999,-999,-999,-999,-999,-999,-999,2.083333333,-999,-999,-999,-999,-999,-999,-999,-999,50.5,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3953",41295,"Pronolagus rupestris",1,1,27.05144214,"Mammalia","Lagomorpha","Leporidae","Pronolagus","rupestris",-999,"Smith's Red Rock Hare",-999,1.75,-999,2097.495,2.083333333,-999,-999,-999,-999,-999,-999,-999,2.083333333,-999,-999,-999,-999,-999,-999,-999,-999,52,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3954",136713,"Pronolagus saundersiae",1,1,49.12470989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3956",18355,"Propithecus coquereli",1,1,2.598261834,"Mammalia","Primates","Indridae","Propithecus","coquereli",-999,"Coquerel's Sifaka",1074.90716,1.01,1,3622.695,30.5,145.5246,179.395,90.045,-999,-999,-999,-999,20.6,912,0.999315537,-999,-999,3350,-999,-999,-999,51.1245,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3958",18357,"Propithecus deckenii",1,1,2.215877698,"Mammalia","Primates","Indridae","Propithecus","deckenii",-999,"Van der Decken's Sifaka",943.94,1.02,1,3588.26,30.5,148,177.83,77.64,-999,-999,-999,-999,20.125,912,1.234770705,-999,-999,3350,-999,-999,-999,51.1245,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3959",18358,"Propithecus diadema",1,1,0.389075534,"Mammalia","Primates","Indridae","Propithecus","diadema",-999,"Diademed Sifaka",1618.85608,1.01,0.62,6414.495,11.05833333,166.28274,266.6188,134.995,-999,-999,-999,-999,11.05833333,-999,2.040246407,-999,-999,-999,-999,-999,-999,52.587,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3960",18359,"Propithecus edwardsi",1,1,0.268403864,"Mammalia","Primates","Indridae","Propithecus","edwardsi",-999,"Milne-Edwards's Sifaka",1618.85608,1.01,0.62,6568.99,11.05833333,166.28274,266.6188,134.995,-999,-999,-999,-999,11.05833333,-999,2.040246407,-999,-999,-999,-999,-999,-999,52.587,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3961",18361,"Propithecus perrieri",1,1,0.005186817,"Mammalia","Primates","Indridae","Propithecus","perrieri",-999,"Perrier's Sifaka",1618.85608,1.01,0.62,6414.495,11.05833333,166.28274,266.6188,134.995,-999,-999,-999,-999,11.05833333,-999,2.040246407,-999,-999,-999,-999,-999,-999,52.587,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3962",18352,"Propithecus tattersalli",1,1,0.143524278,"Mammalia","Primates","Indridae","Propithecus","tattersalli",-999,"Golden-crowned Sifaka",1642.5,-999,-999,3545,20.45833333,-999,155,98,-999,-999,-999,-999,20.22916667,-999,-999,-999,-999,-999,-999,-999,-999,51.25,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3963",18354,"Propithecus verreauxi",1,1,5.972810025,"Mammalia","Primates","Indridae","Propithecus","verreauxi",-999,"Verreaux's Sifaka",943.94,1.02,1,3588.26,30.5,148,177.83,77.64,-999,-999,-999,-999,19.4,912,1.234770705,-999,-999,3350,-999,-999,-999,51.1245,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3964",18362,"Prosciurillus abstrusus",1,1,0.124580295,"Mammalia","Rodentia","Sciuridae","Prosciurillus","abstrusus",-999,"Secretive Dwarf Squirrel",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,13.5,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3965",18363,"Prosciurillus leucomus",1,1,12.16770144,"Mammalia","Rodentia","Sciuridae","Prosciurillus","leucomus",-999,"Whitish Dwarf Squirrel",-999,-999,-999,-999,3.991666667,-999,-999,-999,-999,-999,-999,-999,3.991666667,-999,-999,-999,-999,-999,-999,-999,-999,20.75,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3966",18364,"Prosciurillus murinus",1,5,0.04525086,"Mammalia","Rodentia","Sciuridae","Prosciurillus","murinus",-999,"Celebes Dwarf Squirrel",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,13.5,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3967",136574,"Prosciurillus rosenbergii",1,1,0.04525086,"Mammalia","Rodentia","Sciuridae","Prosciurillus","rosenbergii",-999,"Sanghir Squirrel",-999,-999,-999,-999,3.991666667,-999,-999,-999,-999,-999,-999,-999,3.991666667,-999,-999,-999,-999,-999,-999,-999,-999,20.75,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3968",18365,"Prosciurillus weberi",1,1,8.956641355,"Mammalia","Rodentia","Sciuridae","Prosciurillus","weberi",-999,"Weber's Dwarf Squirrel",-999,-999,-999,-999,3.991666667,-999,-999,-999,-999,-999,-999,-999,3.991666667,-999,-999,-999,-999,-999,-999,-999,-999,20.75,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3969",18372,"Proteles cristata",1,1,304.7313103,"Mammalia","Carnivora","Hyaenidae","Proteles","cristata",-999,"Aardwolf",631.37,2.64,-999,8119.695,25,88.2644,125.73,275,-999,-999,-999,-999,19.45833333,-999,-999,-999,-999,7902.6,-999,-999,-999,74.8955,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3970",13119,"Protochromys fellowsi",1,1,1.857497289,"Mammalia","Rodentia","Muridae","Protochromys","fellowsi",-999,"Papuan Protochromys",-999,2.68,-999,78.99,-999,-999,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16.1375,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3971",18385,"Protoxerus aubinnii",1,1,25.78663183,"Mammalia","Rodentia","Sciuridae","Protoxerus","aubinnii",-999,"Slender-tailed Squirrel",-999,-999,-999,427.94,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,26.5,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3972",18386,"Protoxerus stangeri",1,1,270.9871234,"Mammalia","Rodentia","Sciuridae","Protoxerus","stangeri",-999,"Forest Giant Squirrel",-999,1.485,-999,630.43,5.991666667,-999,-999,-999,-999,-999,-999,-999,5.1,-999,-999,-999,-999,760.84,-999,-999,-999,31.118,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3973",18418,"Psammomys obesus",1,1,120.3799883,"Mammalia","Rodentia","Muridae","Psammomys","obesus",-999,"Fat Sand Rat",100,3.5,3.44,177.33,3.2,24.8,27.08804,6.25,40,-999,-999,-999,3.1375,-999,0.104449008,-999,-999,-999,-999,-999,-999,18.5,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3974",18419,"Psammomys vexillaris",1,1,13.12435242,"Mammalia","Rodentia","Muridae","Psammomys","vexillaris",-999,"Lesser Sand Rat",100,3.5,3.44,177.33,3.2,24.8,27.08804,6.25,40,-999,-999,-999,3.1375,-999,0.104449008,-999,-999,-999,-999,-999,-999,18.5,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3976",41586,"Pseudalopex fulvipes",1,1,0.02065692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3981",40636,"Pseudantechinus bilarni",1,1,0.063028242,"Mammalia","Dasyuromorphia","Dasyuridae","Pseudantechinus","bilarni",-999,"Sandstone Dibbler",344.325,4.75,1,23.05,3,38.98,100.68,-999,-999,-999,-999,-999,2,-999,0.999315537,23,31.25,-999,-999,-999,-999,9.818,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3982",40537,"Pseudantechinus macdonnellensis",1,1,0.009026535,"Mammalia","Dasyuromorphia","Dasyuridae","Pseudantechinus","macdonnellensis",-999,"Fat-tailed False Antechinus",350,5.94,1,39.99,7.9,44.36,106,0.01115,-999,-999,-999,-999,2.5,350,0.999315537,30,26,43.1,-999,-999,-999,10.5,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3983",18447,"Pseudantechinus mimulus",1,1,0.022413121,"Mammalia","Dasyuromorphia","Dasyuridae","Pseudantechinus","mimulus",-999,"Alexandria False Antechinus",350,5.94,1,39.99,7.9,44.36,106,0.01115,-999,-999,-999,-999,2.5,350,0.999315537,30,26,43.1,-999,-999,-999,10.5,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3984",40538,"Pseudantechinus ningbing",1,1,0.000523937,"Mammalia","Dasyuromorphia","Dasyuridae","Pseudantechinus","ningbing",-999,"Ningbing False Antechinus",341.73,4,1.05,20.74,2,46.71,111.68,-999,-999,-999,-999,-999,2,-999,0.999315537,17.5,23,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3985",136620,"Pseudantechinus roryi",1,1,0.020702568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3986",40539,"Pseudantechinus woolleyae",1,1,58.16871517,"Mammalia","Dasyuromorphia","Dasyuridae","Pseudantechinus","woolleyae",-999,"Woolley's False Antechinus",320.07,5.995,-999,40.615,4,-999,-999,-999,-999,-999,-999,-999,3.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3987",18492,"Pseudocheirus occidentalis",1,1,0.007896917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3988",40581,"Pseudocheirus peregrinus",1,3,0.281486272,"Mammalia","Diprotodontia","Pseudocheiridae","Pseudocheirus","peregrinus",-999,"Common Ringtail",370.135,1.945,1.5,859.3,10.1,-999,188.57,0.295,333.19,-999,-999,-999,8,365,0.618206708,-999,-999,859.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3989",18503,"Pseudochirops albertisii",1,1,1.473815373,"Mammalia","Diprotodontia","Pseudocheiridae","Pseudochirops","albertisii",-999,"D'Albertis' Ringtail",-999,1.01,-999,784.85,1.75,-999,-999,-999,-999,-999,-999,-999,1.75,-999,-999,-999,-999,-999,-999,-999,-999,32.529,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3990",18502,"Pseudochirops archeri",1,1,0.359419564,"Mammalia","Diprotodontia","Pseudocheiridae","Pseudochirops","archeri",-999,"Green Ringtail",-999,1.015,1.1,1118.96,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.999315537,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3991",18504,"Pseudochirops corinnae",1,1,14.41321282,"Mammalia","Diprotodontia","Pseudocheiridae","Pseudochirops","corinnae",-999,"Plush-coated Ringtail",-999,1.01,-999,1123,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,33.396,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3992",40582,"Pseudochirops coronatus",1,1,0.605761734,"Mammalia","Diprotodontia","Pseudocheiridae","Pseudochirops","coronatus",-999,"Reclusive Ringtail",-999,1.01,-999,1090.35,1.75,-999,-999,-999,-999,-999,-999,-999,1.75,-999,-999,-999,-999,-999,-999,-999,-999,33.218,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3993",18505,"Pseudochirops cupreus",1,1,16.14516505,"Mammalia","Diprotodontia","Pseudocheiridae","Pseudochirops","cupreus",-999,"Coppery Ringtail",-999,1.005,-999,1764.08,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,41.945,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3994",40638,"Pseudochirulus canescens",1,1,0.132639866,"Mammalia","Diprotodontia","Pseudocheiridae","Pseudochirulus","canescens",-999,"Lowland Ringtail",639.1875,2.285,1,700,15,-999,155,-999,-999,-999,-999,-999,5,639.1875,1,950,1140,-999,-999,-999,-999,22.315,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3995",18507,"Pseudochirulus caroli",1,1,3.088011633,"Mammalia","Diprotodontia","Pseudocheiridae","Pseudochirulus","caroli",-999,"Weyland Ringtail",-999,-999,-999,456.02,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,31,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3996",18508,"Pseudochirulus cinereus",1,1,0.031180541,"Mammalia","Diprotodontia","Pseudocheiridae","Pseudochirulus","cinereus",-999,"Cinereous Ringtail",639.1875,2,1,977.48,15,-999,155,-999,280,-999,-999,-999,5,639.1875,1,950,1140,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3997",40639,"Pseudochirulus forbesi",1,1,3.875529804,"Mammalia","Diprotodontia","Pseudocheiridae","Pseudochirulus","forbesi",-999,"Painted Ringtail",-999,1.26,-999,639.16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,26.518,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3998",18509,"Pseudochirulus herbertensis",1,1,0.022668715,"Mammalia","Diprotodontia","Pseudocheiridae","Pseudochirulus","herbertensis",-999,"Herbert River Ringtail",454.74,1.945,1.525,1098.34,6,13,121.76,0.17,117.5,-999,-999,-999,5,365.25,0.908966461,1015,1170,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3999",136699,"Pseudochirulus larvatus",1,1,9.478807421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4000",40640,"Pseudochirulus mayeri",1,1,6.920835783,"Mammalia","Diprotodontia","Pseudocheiridae","Pseudochirulus","mayeri",-999,"Pygmy Ringtail",365.25,1.26,-999,153.125,5,11,155,-999,-999,-999,-999,-999,4.5,365.25,-999,154.5,149,-999,-999,-999,-999,19.881,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4001",40641,"Pseudochirulus schlegeli",1,1,0.837207204,"Mammalia","Diprotodontia","Pseudocheiridae","Pseudochirulus","schlegeli",-999,"Vogelkop Ringtail",-999,1.26,-999,447.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,24.07,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4002",12908,"Pseudohydromys ellermani",1,1,8.94313363,"Mammalia","Rodentia","Muridae","Pseudohydromys","ellermani",-999,"Shaw Mayer's Shrew Mouse",-999,-999,-999,21.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.683,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4003",14528,"Pseudohydromys fuscus",1,1,5.466134274,"Mammalia","Rodentia","Muridae","Pseudohydromys","fuscus",-999,"Mottled-tailed Shrew Mouse",-999,-999,-999,18.74,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.086,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4004",136523,"Pseudohydromys germani",1,1,0.227827063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4005",18533,"Pseudohydromys murinus",1,1,0.065930719,"Mammalia","Rodentia","Muridae","Pseudohydromys","murinus",-999,"Eastern New Guinea Shrew Mouse",-999,0.97,-999,16.79,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10.2215,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4007",18534,"Pseudohydromys occidentalis",1,1,0.074149949,"Mammalia","Rodentia","Muridae","Pseudohydromys","occidentalis",-999,"Western New Guinea Shrew Mouse",-999,-999,-999,21.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10.8,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4008",61513537,"Pseudois nayaur",1,1,6.0290248,"Mammalia","Artiodactyla","Bovidae","Pseudois","nayaur",-999,"Bharal",566.41396,1.5,-999,52334.57,24,159.74,182.308,-999,-999,-999,-999,-999,20.84583333,-999,-999,-999,-999,-999,-999,-999,-999,147.4995,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4009",18535,"Pseudois nayaur ssp. schaeferi",1,1,6.0290248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4010",18558,"Pseudomys albocinereus",1,1,0.004216305,"Mammalia","Rodentia","Muridae","Pseudomys","albocinereus",-999,"Ash-gray Pseudomys",76.715,4.08,2.215,28.25,2.658333333,34.20186,30.008,-999,16.34,-999,-999,-999,2.658333333,-999,0.105407255,-999,-999,-999,-999,-999,-999,12.461,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4011",18559,"Pseudomys apodemoides",1,1,3.603464739,"Mammalia","Rodentia","Muridae","Pseudomys","apodemoides",-999,"Silky Pseudomys",-999,4.7,3,21.89,-999,44.76764,35.30006,-999,10.905,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12.1695,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4012",18560,"Pseudomys australis",1,1,18.42912428,"Mammalia","Rodentia","Muridae","Pseudomys","australis",-999,"Plains Pseudomys",145,3.1,-999,65,7.9,31.04472,26,4,12.5,-999,-999,-999,5.6,180,-999,-999,-999,-999,-999,-999,-999,14.09,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4013",42647,"Pseudomys bolami",1,1,69.57289181,"Mammalia","Rodentia","Muridae","Pseudomys","bolami",-999,"Bolam's Pseudomys",83.96218,2.375,-999,12.79,0.916666667,31.88108,30.218,-999,-999,-999,-999,-999,0.916666667,-999,-999,-999,-999,-999,-999,-999,-999,12.0875,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4014",136808,"Pseudomys calabyi",1,1,1.309761287,"Mammalia","Rodentia","Muridae","Pseudomys","calabyi",-999,"Kakadu Pebble-mound Pseudomys",-999,-999,-999,12,6.9,-999,-999,-999,-999,-999,-999,-999,6.858333333,-999,-999,-999,-999,-999,-999,-999,-999,16,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4015",42648,"Pseudomys chapmani",1,1,26.35032963,"Mammalia","Rodentia","Muridae","Pseudomys","chapmani",-999,"Western Pebble-mound Mouse",-999,-999,-999,11.475,6.8,-999,-999,-999,-999,-999,-999,-999,6.725,-999,-999,-999,-999,-999,-999,-999,-999,16,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4016",18561,"Pseudomys delicatulus",1,1,72.33268561,"Mammalia","Rodentia","Muridae","Pseudomys","delicatulus",-999,"Delicate Pseudomys",-999,3.095,-999,9.78,4.158333333,30.01082,28.718,1,-999,-999,-999,-999,4.158333333,-999,-999,-999,-999,-999,-999,-999,-999,6.788,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
